id,hari,tanggal,bulan,tahun,judul,kota,deteksi_kendaraan,model_kendaraan,kondisi
6601446,Minggu,5,3,2023.0,Nusra Sepekan: Riuh Masuk Sekolah Jam 05.30-Balita Gigit Batu di Saluran Air,Kupang,bus,"minibus, sedan",tewas
6600874,Sabtu,4,3,2023.0,"Avanza Tabrak Truk Mogok di Toba, 5 Orang Luka",Medan,"mobil, motor, truk, bus",sedan,tewas
6601032,Sabtu,4,3,2023.0,"Ditabrak Lari Truk, Siswi SMK Tewas",Tabanan,"motor, truk",,"tewas, cedera, selamat"
6600836,Sabtu,4,3,2023.0,"Mobil Terbakar di Tol Jagorawi, Lalin Arah Sentul Macet",Jakarta,mobil,sedan,
6600744,Sabtu,4,3,2023.0,Truk ODOL Bikin Macet Akan Ditilang Manual,Tabanan,"motor, truk",pikap,tewas
6600721,Sabtu,4,3,2023.0,"Marak Bule 'Rusuh' di Bali, Bakal Dipasang Baliho Bahasa Rusia-Ukraina",Badung,"motor, bus",,
6600606,Sabtu,4,3,2023.0,"Moge Adu Banteng dengan Bus di Jalur Baluran Situbondo, Pengendara Tewas",Situbondo,"motor, bus",sedan,tewas
6600603,Sabtu,4,3,2023.0,"Jalan Antang Raya Makassar Masih Rusak Parah, Tiap Hari Pengendara Terjatuh",Makassar,"mobil, motor",,selamat
6600510,Sabtu,4,3,2023.0,6 Kasus Kriminal Bule Rusia di Bali dari 2022-Awal 2023,Denpasar,"motor, bus",,tewas
6599972,Sabtu,4,3,2023.0,Kecelakaan Tragis Perempuan Gresik Tewas Ditabrak Remaja Ugal-ugalan,Gresik,"motor, truk",,tewas
6599955,Jumat,3,3,2023.0,Perempuan yang Tewas Kecelakaan di Gresik Sudah Terungkap Identitasnya,Gresik,"motor, truk",,tewas
6599890,Jumat,3,3,2023.0,Info Perempuan Tewas Kecelakaan di Gresik,Surabaya,"motor, truk",,tewas
6599183,Jumat,3,3,2023.0,"Pikap Tabrak Truk Parkir di Pinggir Jalan, Satu Orang Tewas",Buleleng,"mobil, truk","sedan, pikap","tewas, selamat"
6599115,Jumat,3,3,2023.0,Curhat Kades di Blitar Soal Sirene Perlintasan KA yang 2 Tahun Eror,Blitar,"mobil, kereta",sedan,"tewas, selamat"
6598199,Jumat,3,3,2023.0,"4 Fakta Laka Maut Travel Pancasari, Tes Urin Sopir-Korban Hendak Hadiri Ngaben",Sumbawa Barat,bus,"minibus, sedan",tewas
6597579,Kamis,2,3,2023.0,Mobil Tabrak 2 Pemotor hingga Tewas di Kampar,Pekanbaru,"mobil, motor, bus",minibus,tewas
6596798,Kamis,2,3,2023.0,"Kecelakaan Maut, Sopir Bus Surabaya Indah Terancam 6 Tahun Penjara",Sumbawa Barat,"mobil, bus",,tewas
6596608,Kamis,2,3,2023.0,Polisi Ungkap Hasil Tes Urine Tersangka Kecelakaan Maut Travel Pancasari,Sumbawa Barat,bus,"minibus, sedan",tewas
6596278,Kamis,2,3,2023.0,Babak Baru Kecelakaan Maut Travel Panca Sari yang Tewaskan 6 Orang,Sumbawa Barat,"mobil, bus","minibus, sedan",tewas
6596203,Kamis,2,3,2023.0,"2 Truk Kecelakaan di Tol Tangerang, Lalin Arah Jakarta Macet 3 Km",Jakarta,"mobil, truk","kontainer, sedan",
6595309,Rabu,1,3,2023.0,Polisi Soroti Banyaknya 'Ranjau Maut' di Jalur Denpasar-Gilimanuk,Jembrana,"truk, bus",,"tewas, selamat"
6594450,Rabu,1,3,2023.0,Penyebab Kecelakaan Maut Travel Panca Sari: Minibus Melaju 111 Km/Jam,Sumbawa Barat,bus,minibus,tewas
6594139,Rabu,1,3,2023.0,Detik-detik Polwan di Jayapura Ditabrak Minibus Ugal-ugalan hingga Tewas,Jayapura,"mobil, motor, bus",minibus,tewas
6593169,Rabu,1,3,2023.0,Cerita Horor Tanjakan Alinayin Ciamis yang Rawan Kecelakaan,Ciamis,truk,,
6593917,Selasa,28,2,2023.0,"Mlenca-mlence, Contra Flow Khusus Angkot di Kayutangan Heritage Dibatalkan",Malang,mobil,angkot,selamat
6593724,Selasa,28,2,2023.0,"Bule di Bali Sewa Motor Berpelat Nama Orang, Polisi: Belum Temukan Pelanggar",Badung,motor,,
6593659,Selasa,28,2,2023.0,"Mobil Dinas DLH Madiun Tabrak Lari di Klaten, Polisi: Belum Ada Tersangka",Klaten,"mobil, motor",sedan,
6593175,Selasa,28,2,2023.0,"Mobil Vs Motor di Jalur Denpasar-Gilimanuk, Perempuan Muda Tewas",Jembrana,"mobil, motor",sedan,"tewas, selamat"
6593045,Selasa,28,2,2023.0,Horor! Detik-detik 2 Pemotor Tewas Terlindas Truk di Brebes Terekam CCTV,Brebes,"motor, truk",tronton,tewas
6592317,Selasa,28,2,2023.0,Lalin di Tol Jatibening arah Cikunir Padat Imbas Truk Patah As Roda,Jakarta,truk,,selamat
6591906,Senin,27,2,2023.0,"Karawang Diguyur Hujan, Jalan Nasional Pantura Hampir Lumpuh",Karawang,"mobil, motor, bus",minibus,
6591211,Senin,27,2,2023.0,Detik-detik Truk Kontainer-Motor Terjun dari Flyover Dekat Pelabuhan Semarang,Solo,"motor, truk, bus","kontainer, sedan",tewas
6590752,Senin,27,2,2023.0,Sopir Trailer di Dalam Kabin Saat Terpisah dari Kontainer di Tol Ancol,Jakarta,truk,kontainer,selamat
6590630,Senin,27,2,2023.0,Trailer yang Celaka hingga Kabin Terpisah di Tol Ancol Usai Tabrak Truk Lain,Jakarta,truk,kontainer,selamat
6590485,Senin,27,2,2023.0,"Truk Trailer Terguling di Tol Ancol, Kabin dan Kontainer Sampai Terpisah",Jakarta,truk,kontainer,selamat
6590416,Senin,27,2,2023.0,"Senin Pagi di Jam Berangkat Kerja, Tol Jagorawi Arah Cawang Macet Parah",Jakarta,bus,,
6590402,Senin,27,2,2023.0,Jalan Gatot Subroto dari Cawang Sampai Flyover Kuningan Macet Parah!,Jakarta,motor,,
6590363,Senin,27,2,2023.0,"Saya Bawa Mobil Ditabrak Pemotor Siswa SMP, Siapa yang Ganti Rugi?",Jakarta,motor,sedan,selamat
6589761,Minggu,26,2,2023.0,"Mahasiswa dan Pelajar di Kolaka Utara Saling Tabrak Motor, 2 Orang Tewas",Kolaka Utara,"motor, bus",sedan,tewas
6589662,Minggu,26,2,2023.0,"Pria Bermotor Tewas di Mondoteko Rembang, Diduga Tabrak Tiang Listrk",Rembang,"mobil, motor",,tewas
6589434,Minggu,26,2,2023.0,"Kecelakaan Maut di Tol Karanganyar: Kronologi, Data Korban, Penyebab",Jakarta,"mobil, truk","sedan, tronton","tewas, kritis"
6589372,Minggu,26,2,2023.0,Momen Krusial Ambulans Bawa Bayi 3 Hari Terguling di Ciamis,Ciamis,"mobil, truk",sedan,selamat
6589369,Minggu,26,2,2023.0,Murah Banget! Segini Biaya Pajak Tahunan Motor Listrik Charged Rimau,Jakarta,"mobil, motor",sedan,
6589279,Minggu,26,2,2023.0,Sopir Bus Laka Maut yang Tewaskan 6 Orang Serahkan Diri Seusai Kabur,Sumbawa Barat,"mobil, bus",minibus,tewas
6589105,Minggu,26,2,2023.0,Fakta-fakta Laka Maut Bus vs Travel di Sumbawa Barat yang Tewaskan 6 Orang,Sumbawa Barat,"mobil, bus","minibus, sedan","tewas, selamat, meninggal"
6588965,Minggu,26,2,2023.0,Fakta-fakta Kecelakaan Maut Tewaskan 4 Orang di Tol Karanganyar,Solo,"mobil, truk","sedan, tronton","tewas, kritis, meninggal"
6588893,Sabtu,25,2,2023.0,"Mobil Tabrak Truk Berhenti di Labuhanbatu, 1 Penumpang Tewas",Medan,"mobil, truk, bus","kontainer, sedan",tewas
6588497,Sabtu,25,2,2023.0,6 Fakta Kecelakaan Maut Tewaskan Dua Anak SMP di Sukabumi,Sukabumi,"mobil, motor",,"tewas, kritis, selamat"
6588503,Sabtu,25,2,2023.0,"Tabrakan 2 Motor di Ahmad Yani Surabaya, 1 Orang Tewas",Surabaya,"motor, truk, bus",sedan,tewas
6588493,Sabtu,25,2,2023.0,Polisi Ungkap Dugaan Penyebab Laka Maut Tewaskan 4 Orang di Tol Karanganyar,Karanganyar,"mobil, truk","sedan, tronton",tewas
6588247,Sabtu,25,2,2023.0,Ini Identitas 9 Korban Kecelakaan Mobil Vs Tronton di Tol Karanganyar,Karanganyar,"mobil, truk","sedan, tronton","tewas, kritis"
6588210,Sabtu,25,2,2023.0,5 Korban Luka Kecelakaan Maut Tol Karanganyar Masih Dirawat di RS,Karanganyar,"mobil, truk","sedan, tronton","tewas, kritis"
6588206,Sabtu,25,2,2023.0,"Truk Terguling di Jalan Layang, Tak Ada Korban Jiwa",Lombok Tengah,"truk, bus",sedan,"tewas, meninggal"
6588031,Sabtu,25,2,2023.0,Kronologi Kecelakaan Maut yang Tewaskan Dua Remaja di Sukabumi,Sukabumi,"mobil, motor",,"tewas, cedera, selamat"
6587893,Sabtu,25,2,2023.0,Polda NTB Olah TKP Kecelakaan Maut Travel Panca Sari di Poto Tano,Mataram,"mobil, bus","minibus, sedan","tewas, meninggal"
6586787,Sabtu,25,2,2023.0,"Sadisnya Geng Motor Cirebon: Anak Polisi Dibunuh, Pacarnya Diperkosa",Cirebon,motor,,tewas
6586822,Sabtu,25,2,2023.0,Misteri Sosok Perempuan Gaib 'Penunggu' Tikungan Amoy di Sibolangit,Medan,bus,sedan,"tewas, selamat"
6587563,Jumat,24,2,2023.0,Korlantas Polri Sebut Jalan Tol Jatim Siap untuk Arus Mudik-Balik Lebaran,Surabaya,"mobil, truk",sedan,
6587767,Jumat,24,2,2023.0,"Kecelakaan Saat Boncengan Tiga, Dua Remaja di Sukabumi Tewas",Sukabumi,"mobil, motor, bus",,"tewas, kritis, cedera, selamat"
6587321,Jumat,24,2,2023.0,Perusahaan Indonesia dan Singapura Kolaborasi Bikin Bus Listrik Otonom Canggih,Jakarta,"mobil, truk, bus",sedan,selamat
6587642,Jumat,24,2,2023.0,Bus Pariwisata Tabrak 6 Kendaraan di Jalan Raya Padalarang,Bandung,"mobil, motor, bus","minibus, sedan",
6587612,Jumat,24,2,2023.0,Truk Remuk Parah Setelah Tabrak Motor dan Masuk Selokan,Denpasar,"motor, truk",,
6587160,Jumat,24,2,2023.0,Polisi Sita Kereta Kelinci yang Lindas Bocah di Malang hingga Tewas,Malang,kereta,sedan,tewas
6585139,Jumat,24,2,2023.0,Geng Motor Brutal Bunuh Anak Polisi di Cirebon,Cirebon,motor,,tewas
6586446,Jumat,24,2,2023.0,Sopir dan Kereta Kelinci Lindas Bocah Malang hingga Tewas Belum Ditemukan,Malang,kereta,,tewas
6586234,Jumat,24,2,2023.0,"Ada Kecelakaan Truk, Lalin di Tol Jagorawi Arah Cawang Macet",Jakarta,truk,sedan,
6586212,Jumat,24,2,2023.0,Mobil Nyungsep ke Parit gegara Pengemudi Ngantuk,Bandung,mobil,,
6585621,Jumat,24,2,2023.0,5 Fakta Ambulans Pengangkut Bayi 3 Hari Terbalik di Ciamis,Ciamis,"mobil, truk",sedan,selamat
6585364,Jumat,24,2,2023.0,Ngerinya Ambulans Bawa Bayi Terbalik di Ciamis,Ciamis,"mobil, motor, truk",sedan,selamat
6585420,Kamis,23,2,2023.0,Jabar Hari Ini: Persib Geser Persija hingga Pendaki Berulah di Gunung Gede,Bandung,"mobil, truk",sedan,selamat
6585278,Kamis,23,2,2023.0,"Minibus Tabrak Motor di Karawang, Satu Orang Tewas",Karawang,"mobil, motor, truk, bus",minibus,tewas
6585130,Kamis,23,2,2023.0,"Sopir Diduga Ngantuk, Truk Angkut Batu Bara Terguling di Parit Tol Jagorawi",Bogor,"mobil, truk",sedan,selamat
6584870,Kamis,23,2,2023.0,"Mobil Tesla Kecelakaan (Lagi): Melesat 'Kesetanan', Hantam Bus dan Mobil Parkir",Jakarta,"mobil, motor, bus",sedan,"tewas, selamat"
6584744,Kamis,23,2,2023.0,"Truk Muat Semen Terjun ke Sungai gegara Rem Blong, Sopir-Kernet Terjepit",Blitar,"mobil, motor, truk",,"tewas, selamat"
6584429,Kamis,23,2,2023.0,"Tabrak Truk Boks, Ambulans Bawa Bayi dalam Inkubator Terbalik di Ciamis",Ciamis,"mobil, truk",sedan,selamat
6584313,Kamis,23,2,2023.0,Mobil Ambulans Bawa Bayi di Ciamis Terbalik Usai Tertabrak Truk Boks,Ciamis,"mobil, truk",sedan,"tewas, selamat"
6583047,Rabu,22,2,2023.0,Sederet Jurus Polrestabes Surabaya Tangkal Balap Liar,Surabaya,motor,,
6583564,Rabu,22,2,2023.0,"3 Warga di Jalan Trans Jayapura Saling Tabrak Motor, 1 Orang Tewas",Jayapura,motor,sedan,tewas
6583231,Rabu,22,2,2023.0,Jalur Pantura Juwana Pati-Rembang Macet Parah Sore Ini,Pati,"motor, bus","sedan, tronton",tewas
6583175,Rabu,22,2,2023.0,Operasi Keselamatan Semeru Jaring 72 Ribu Pelanggar Lalu Lintas di Surabaya,Surabaya,"mobil, motor",sedan,selamat
6583114,Rabu,22,2,2023.0,"Bus Tabrak Motor di Jepon Blora, Pemotor Wanita Tewas",Blora,"motor, bus",tronton,tewas
6582940,Rabu,22,2,2023.0,Sopir Truk yang Lindas Pedagang Sayuran di Sukabumi Menyerahkan Diri,Sukabumi,"motor, truk",tronton,tewas
6582892,Rabu,22,2,2023.0,Info Mudik Gratis Lebaran 2023 Kemenhub: Syarat dan Cara Daftar,Jakarta,"motor, kereta",,
6582358,Rabu,22,2,2023.0,"Sepeda Motor Tabrak Truk di Puncak Bogor, 2 Penumpang Alami Patah Tulang",Bogor,"motor, truk",,
6582237,Rabu,22,2,2023.0,"Jangan Bingung, Pintu Mobil Ini Enggak Bisa Dibuka Sembarangan",Jakarta,"mobil, motor",,
6582091,Rabu,22,2,2023.0,Pria Tanpa Identitas Korban Tabrak Lari Tewas di Pekanbaru,Pekanbaru,"mobil, motor, truk",sedan,"tewas, selamat"
6581934,Rabu,22,2,2023.0,"Polres di Bali Perketat Aturan Rental Motor, Simak Syarat Wajibnya",Denpasar,motor,sedan,selamat
6580828,Rabu,22,2,2023.0,Lokasi Samsat Keliling Tasikmalaya Rabu 22 Februari 2023,Tasikmalaya,motor,sedan,
6581734,Selasa,21,2,2023.0,"Banyak Bule Kecelakaan, Polres Gianyar Sebar Imbauan untuk Rental Motor",Gianyar,motor,,selamat
6581571,Selasa,21,2,2023.0,"2 Pekan Operasi Keselamatan, 6.469 Pelanggar di Jakarta Kena Tilang E-TLE",Jakarta,"mobil, motor",,selamat
6580921,Selasa,21,2,2023.0,Bruk! Ibu Hamil di Pangandaran Tewas Usai Tabrak Baja Ringan,Pangandaran,"mobil, motor",sedan,tewas
6580853,Selasa,21,2,2023.0,Kagetnya Eti Saat Truk Tiba-tiba Seruduk Rumahnya di Jalur Pantura,Indramayu,"mobil, truk",sedan,
6580683,Selasa,21,2,2023.0,Pemotor Tewas Usai Tabrak Truk Sampah yang Sedang Berhenti di Sunter,Jakarta,"mobil, motor, truk",sedan,tewas
6580460,Selasa,21,2,2023.0,Detik-detik Bus Sugeng Rahayu Ugal-ugalan Terguling di Nganjuk-10 Terluka,Ngawi,bus,,kritis
6580401,Selasa,21,2,2023.0,"Bus Sugeng Rahayu Terguling di Nganjuk, Korban Warga Wonogiri-Semarang",Solo,bus,sedan,kritis
6580176,Selasa,21,2,2023.0,10 Orang Terluka akibat Bus Sugeng Rahayu Ugal-ugalan Terguling di Nganjuk,Nganjuk,bus,sedan,kritis
6580085,Selasa,21,2,2023.0,Bus Sugeng Rahayu Ugal-ugalan Terguling di Nganjuk,Nganjuk,bus,,kritis
6579721,Selasa,21,2,2023.0,8 Fakta Tabrakan Beruntun yang Renggut Dua Nyawa di Purwakarta,Bandung,"motor, truk","kontainer, sedan",tewas
6579052,Selasa,21,2,2023.0,Lokasi Samsat Keliling Tasikmalaya Selasa 21 Februari 2023,Tasikmalaya,motor,,
6579259,Senin,20,2,2023.0,Jabar Hari Ini: RK Bertemu Lucky Hakim hingga Kecelakaan Maut di Purwakarta,Bandung,"mobil, motor, truk, bus","kontainer, sedan",tewas
6579570,Senin,20,2,2023.0,Suara Klakson Penanda Kecelakaan Maut di Purwakarta,Bandung,"mobil, motor, truk","kontainer, sedan",tewas
6579367,Senin,20,2,2023.0,"3 Kecelakaan Sehari Terjadi di Jalur Maut Cangar-Pacet, 8 Wisatawan Luka",Mojokerto,"mobil, motor",sedan,selamat
6579229,Senin,20,2,2023.0,Bangkai Kendaraan yang Terlibat Tabrakan Beruntun Berhasil Dievakuasi,Purwakarta,"motor, truk",,tewas
6579226,Senin,20,2,2023.0,"Bus Bawa 15 Penumpang Tabrak Pemotor di Luwu hingga Tewas, Sopir Diamankan",Luwu,"mobil, motor, bus",minibus,"tewas, kritis"
6578776,Senin,20,2,2023.0,Ini Lokasi Tabrakan Beruntun yang Tewaskan 2 Orang di Purwakarta,Purwakarta,"motor, truk",,tewas
6578596,Senin,20,2,2023.0,"Horor Tabrakan Beruntun di Purwakarta, 2 Pemotor Tewas Terlindas",Purwakarta,"mobil, motor, truk","kontainer, sedan","tewas, terluka"
6578533,Senin,20,2,2023.0,"Tabrakan Beruntun 6 Kendaraan di Kediri Libatkan Trailer, 1 Pemotor Tewas",Kota Kediri,"mobil, motor, truk",sedan,"tewas, selamat"
6578550,Senin,20,2,2023.0,Duh! Banyak Pemotor Jatuh Kejeglong Jalan Berlubang di Boyolali,Boyolali,motor,,
6578537,Senin,20,2,2023.0,Polresta Denpasar Tilang 244 Pengendara Selama Operasi Keselamatan Agung,Denpasar,mobil,,selamat
6578382,Senin,20,2,2023.0,Sopir Truk Mengantuk Sebabkan Kecelakaan Beruntun di Jembrana,Jembrana,"mobil, truk",,"tewas, selamat"
6578030,Senin,20,2,2023.0,"2 Mobil Beradu di Bandung, Seorang Pengemudi Terluka",Bandung,mobil,"sedan, jeep",
6577439,Minggu,19,2,2023.0,"1.022 Pengendara Terjaring Operasi, Sebagian Besar Anak-anak Sekolah",Karangasem,motor,sedan,selamat
6577394,Minggu,19,2,2023.0,Kasus Korban Tabrak Lari Dibuang di Depok: Pengakuan Pelaku hingga Kronologi,Jakarta,motor,,tewas
6576631,Minggu,19,2,2023.0,Sederet Barang Bukti Kasus Korban Tabrak Lari Dibuang: Jaket-Pelat Motor,Depok,motor,,
6576608,Minggu,19,2,2023.0,5 Fakta Pelaku Tabrak Lari Buang Korban Kini Berstatus Tersangka,Depok,motor,,tewas
6576595,Minggu,19,2,2023.0,Ucapan Maaf Ery Pelaku Tabrak Lari Buang Korban karena Khilaf,Depok,motor,,tewas
6576527,Minggu,19,2,2023.0,Mobil Kecelakaan di Samping Mapolda Metro Jaya,Jakarta,"mobil, truk",,
6576486,Sabtu,18,2,2023.0,"Hindari Becak, Mobil Dikendarai Anggota TNI Tabrak Median Jalan di Medan",Medan,mobil,,
6576176,Sabtu,18,2,2023.0,Relawan Ganjar Beri Mesin Las-Kompresor ke Sopir Truk di Baleendah,Jakarta,truk,,selamat
6576118,Sabtu,18,2,2023.0,Dalih Pelaku Tabrak Lari Buang Korban: Panik Tak Punya Biaya,Depok,motor,,
6575595,Sabtu,18,2,2023.0,"Bus Rombongan Pelajar dari Asahan Terbakar di Sergai, 1 Tewas",Medan,"mobil, motor, truk, bus",,"tewas, selamat"
6575564,Sabtu,18,2,2023.0,IMI Dukung Tur Motor Sambil Edukasi Pertolongan Pertama Kecelakaan,Jakarta,motor,,
6574344,Jumat,17,2,2023.0,Ibu RT di Pasuruan Tewas Terlindas Trailer Saat Belok Balik Arah,Pasuruan,"motor, truk, kereta",,tewas
6573868,Jumat,17,2,2023.0,Kecelakaan Adu Banteng Bus Wisata Vs Truk Tangki di Wangon Banyumas,Banyumas,"mobil, truk, bus",sedan,
6573577,Jumat,17,2,2023.0,"Tabrakan Truk Vs Mobil Pribadi, Jalur Medan-Berastagi Macet Berjam-jam",Medan,"mobil, motor, truk",,
6573359,Jumat,17,2,2023.0,Siapa Pemilik Mobil Dinas Pemda Gowa Dipakai Pelajar SMA Lalu Kecelakaan?,Makassar,"mobil, bus",minibus,tewas
6572388,Kamis,16,2,2023.0,Sopir Truk Mabuk di Sinjai Tabrak Pejalan Kaki hingga Tewas,Sinjai,"mobil, truk, bus","minibus, sedan","tewas, kritis"
6572164,Kamis,16,2,2023.0,Info Lur! Tilang di Kulon Progo Bisa Langsung Sidang di Tempat,Kulon Progo,mobil,,
6571747,Kamis,16,2,2023.0,"Siswa SMA Pengendara Mobil Dinas di Gowa Tewas Kecelakaan, Pelatnya Diganti",Makassar,"mobil, truk",,tewas
6571698,Kamis,16,2,2023.0,"Dibuang di Pinggir Jalan, Wanita Depok Korban Tabrak Lari Tewas di RS",Depok,motor,,
6571298,Kamis,16,2,2023.0,"Tertib Berkendara, Puluhan Pemotor di Jombang Diganjar Hadiah",Jombang,"mobil, motor",sedan,selamat
6571284,Rabu,15,2,2023.0,"Operasi Keselamatan, Polisi di Banten Bagi-bagi Helm ke Pemotor",Jakarta,"mobil, motor",sedan,selamat
6570644,Rabu,15,2,2023.0,"Angkot Vs Sepeda Motor di Taput, Kakak Beradik Tewas",Tapanuli Utara,"mobil, motor, bus",,tewas
6570442,Rabu,15,2,2023.0,"Awal Tahun, 5 Kecelakaan Maut Tewaskan TNI-Wanita Muda di Bali",Bali,"motor, truk",sedan,"tewas, cedera"
6569964,Rabu,15,2,2023.0,Saksi Cerita Detik-detik 2 Mobil Tabrakan di Kemang: Katanya Sopir Mabuk,Jakarta,"mobil, bus",minibus,"kritis, terluka"
6569797,Rabu,15,2,2023.0,"Truk Kontainer Seruduk Dua Pemotor di Surabaya, 1 Korban Patah Tulang Kaki",Surabaya,"mobil, motor, truk","kontainer, sedan, tronton",tewas
6569753,Rabu,15,2,2023.0,Melihat Lokasi Kecelakaan 2 Mobil 'Adu Banteng' di Kemang Jaksel,Jakarta,mobil,,terluka
6569674,Rabu,15,2,2023.0,"Pedagang Sayuran di Sukabumi Tewas Terlindas Tronton, Sopir Kabur",Sukabumi,"mobil, motor, truk",tronton,tewas
6569491,Rabu,15,2,2023.0,Lalin di Tol JORR Kampung Rambutan Arah ke Cilandak Macet,Jakarta,mobil,,
6569127,Selasa,14,2,2023.0,2 Kurir Paket Tertabrak Kereta Api di Perlintasan Tanpa Palang,Cirebon,"motor, truk, kereta",sedan,tewas
6568206,Selasa,14,2,2023.0,"Sopir Ngantuk, Truk Muat Aspal Tabrak Tiang Listrik lalu Terguling",Mataram,"mobil, truk",sedan,
6567315,Selasa,14,2,2023.0,Sopir Mobdin DPRD Jambi yang Bawa Wanita Bugil Terancam 1 Tahun Bui,Jambi,mobil,,
6567308,Senin,13,2,2023.0,"Sopir Mobil Dinas DPRD Jambi Kecelakaan Jadi Pelaku Anak, Wanita Bugil Saksi",Solo,mobil,sedan,
6567265,Senin,13,2,2023.0,"Tronton Tabrak Motor di Kampar, 3 Orang Tewas",Pekanbaru,"mobil, motor, truk, bus",tronton,tewas
6567273,Senin,13,2,2023.0,Sopir Mobil Dinas DPRD Jambi Bawa Wanita Bugil Berstatus Pelaku Anak,Jambi,mobil,,
6566407,Senin,13,2,2023.0,Polisi Tilang 83 Pengemudi dan Tegur 441 Pengendara Bandel di Denpasar,Denpasar,motor,,selamat
6565784,Senin,13,2,2023.0,Jenazah 2 Pemotor Tewas dengan Kepala Pecah Masih di RS Prof Ngoerah,Denpasar,motor,,tewas
6565735,Senin,13,2,2023.0,Ngalam Mbois: Mahasiswa UMM Bikin Smart Helm agar Makin Aman Berkendara,Malang,"mobil, motor, bus",,
6565460,Senin,13,2,2023.0,"BMW Lawan Arah Tabrak Tewas Pemotor, Ini 5 Keterangan dari Polisi",Jakarta,"mobil, motor",sedan,tewas
6565345,Senin,13,2,2023.0,Lalai Berkendara Berujung Kepala Pecah di Denpasar,Denpasar,"mobil, motor",sedan,tewas
6565205,Minggu,12,2,2023.0,Bus Rombongan Siswa SMPN 3 Garut Kecelakaan di Purworejo,Purworejo,"mobil, motor, bus","sedan, jeep",tewas
6564486,Minggu,12,2,2023.0,"Pengemudi BMW Lawan Arah Tabrak Pemotor di Jaksel Dites Urine, Ini Hasilnya",Jakarta,"mobil, motor",sedan,tewas
6564466,Minggu,12,2,2023.0,Aksi Robot Transformer di Subang Ingatkan Pengendara Tertib Lalin,Subang,motor,,selamat
6564000,Sabtu,11,2,2023.0,Horor BMW Melaju Lawan Arah Berujung Hilang Nyawa Pemotor,Jakarta,"mobil, motor",,tewas
6563924,Sabtu,11,2,2023.0,"Langgar Markah Jalan, Biker Gresik Tewas Tertabrak Bus Kalisari",Gresik,"mobil, motor, truk, bus",sedan,"tewas, selamat"
6563819,Sabtu,11,2,2023.0,Penampakan Mobil BMW yang Tabrak Pemotor hingga Tewas di Jaksel,Jakarta,"mobil, motor",sedan,tewas
6563616,Sabtu,11,2,2023.0,Polisi soal BMW Lawah Arah Tabrak Tewas Pemotor: Sopir Kurang Hati-hati,Jakarta,"mobil, motor",sedan,tewas
6563481,Sabtu,11,2,2023.0,"BMW Lawan Arah Tabrak Pemotor Hingga Tewas di Jaksel, Ini Pelajaran Pentingnya",Jakarta,"mobil, motor",,"tewas, selamat"
6563224,Sabtu,11,2,2023.0,Ini Lokasi Kecelakaan Maut BMW Lawan Arah Tabrak Pemotor di Jaksel,Jakarta,"mobil, motor",,tewas
6563172,Sabtu,11,2,2023.0,Detik-detik BMW Lawan Arah Tabrak Pemotor hingga Tewas di Jaksel,Jakarta,"mobil, motor",sedan,tewas
6563060,Sabtu,11,2,2023.0,"Mobil HRV Kecelakaan Hingga Ringsek di Tol Jagorawi, Diduga Sopir Ngantuk",Jakarta,mobil,,
6563042,Sabtu,11,2,2023.0,Kelegaan Keluarga Usai Nama Baik Hasya Mahasiswa UI Dipulihkan,Jakarta,"mobil, truk",,"tewas, meninggal"
6562546,Sabtu,11,2,2023.0,Keengganan Polisi Bahas Aktivitas Wanita Bugil-Pacar di Mobil DPRD Jambi,Jambi,mobil,sedan,
6562999,Sabtu,11,2,2023.0,"BMW Lawan Arah Tabrak Pemotor di Fatmawati Jaksel, Pemotor Tewas",Jakarta,"mobil, motor",,"tewas, selamat"
6562796,Jumat,10,2,2023.0,"Pasang Pengukur Angin, BMKG Ingatkan Pemotor Kurangi Kecepatan di Suramadu",Surabaya,"motor, truk",,tewas
6562620,Jumat,10,2,2023.0,"Perjalanan Kasus Hasya Tewas, Jadi Tersangka hingga Nama Baik Dipulihkan",Jakarta,"mobil, motor",sedan,tewas
6562486,Jumat,10,2,2023.0,"Kecelakaan Truk Vs Bus di Sibolangit, Lalu Lintas Macet",Medan,"mobil, truk, bus",sedan,
6562281,Jumat,10,2,2023.0,Waspada Macet Lur! Ruas Pantura Pekalongan-Pemalang Ada Perbaikan Jalan,Pekalongan,"motor, truk",sedan,
6562067,Jumat,10,2,2023.0,"2 Motor 'Adu Banteng' di Cileungsi Bogor, 1 Orang Tewas",Bogor,"motor, bus",minibus,tewas
6561358,Jumat,10,2,2023.0,"Truk Muat Pasir Terguling di Pertigaan Tambakrejo Pasuruan, Lalin Tersendat",Pasuruan,"truk, kereta",,tewas
6561196,Jumat,10,2,2023.0,Fakta Terkini Mahasiswa UI Tewas Jadi Tersangka Masalah Administrasi,Jakarta,truk,,tewas
6561159,Jumat,10,2,2023.0,Detik-detik 2 Truk Batu Bara di Kukar Adu Banteng hingga 1 Orang Tewas,Kutai Kartanegara,"mobil, truk",,tewas
6560232,Kamis,9,2,2023.0,"Tabrakan Angkot Vs Pikap di Sukabumi, Sopir Terjepit-Penumpang Terlempar",Sukabumi,"mobil, truk","sedan, pikap, angkot",
6560074,Kamis,9,2,2023.0,"Kecelakaan Maut di Flyover Grogol, Sopir Pajero dan Derek Diperiksa",Jakarta,"mobil, motor, truk",sedan,tewas
